Filename,Percentage
15-vars/problem__013.smt2,70.37%
15-vars/problem__017.smt2,19.28%
25-vars/problem__029.smt2,64.34%
25-vars/problem_2__003.smt2,75.98%
25-vars/problem_2__024.smt2,71.94%
25-vars/problem_2__026.smt2,73.68%
25-vars/problem__035.smt2,60.20%
25-vars/problem__019.smt2,78.62%
25-vars/problem__004.smt2,73.97%
25-vars/problem_2__018.smt2,73.88%
25-vars/problem_2__008.smt2,76.22%
25-vars/problem_2__002.smt2,76.59%
25-vars/problem_2__016.smt2,77.96%
25-vars/problem_2__011.smt2,76.04%
25-vars/problem__012.smt2,77.96%
25-vars/problem_2__025.smt2,78.48%
25-vars/problem_2__032.smt2,51.41%
10-vars/problem__006.smt2,68.13%
10-vars/problem_2__022.smt2,43.39%
10-vars/problem_2__010.smt2,64.79%
10-vars/problem_2__004.smt2,65.68%
10-vars/problem_2__005.smt2,70.85%
10-vars/problem__023.smt2,54.28%
10-vars/problem_2__007.smt2,59.46%
10-vars/problem__015.smt2,51.09%
10-vars/problem_2__017.smt2,62.36%
10-vars/problem__010.smt2,74.08%
10-vars/problem__007.smt2,57.49%
10-vars/problem_2__008.smt2,72.25%
10-vars/problem__005.smt2,73.12%
10-vars/problem_2__011.smt2,71.36%
10-vars/problem__014.smt2,43.85%
35-vars/problem_2__029.smt2,78.62%
35-vars/problem__006.smt2,76.90%
35-vars/problem_2__022.smt2,78.31%
35-vars/problem__016.smt2,69.59%
35-vars/problem_2__007.smt2,77.36%
35-vars/problem__003.smt2,72.73%
35-vars/problem_2__015.smt2,76.83%
35-vars/problem_2__017.smt2,69.62%
35-vars/problem_2__033.smt2,79.48%
35-vars/problem_2__019.smt2,77.75%
35-vars/problem_2__026.smt2,79.15%
35-vars/problem__035.smt2,79.81%
35-vars/problem__019.smt2,77.74%
35-vars/problem__004.smt2,76.08%
35-vars/problem__010.smt2,74.61%
30-vars/problem_2__022.smt2,77.81%
30-vars/problem_2__010.smt2,75.78%
30-vars/problem_2__005.smt2,75.62%
30-vars/problem__015.smt2,76.68%
30-vars/problem__020.smt2,73.65%
30-vars/problem__003.smt2,75.93%
30-vars/problem_2__021.smt2,76.49%
30-vars/problem__035.smt2,71.55%
30-vars/problem__004.smt2,75.19%
30-vars/problem__010.smt2,76.94%
30-vars/problem_2__035.smt2,63.48%
30-vars/problem_2__016.smt2,78.76%
30-vars/problem__027.smt2,78.82%
30-vars/problem__012.smt2,78.30%
30-vars/problem__017.smt2,78.86%
45-vars/problem_2__020.smt2,74.85%
45-vars/problem_2__004.smt2,74.57%
45-vars/problem__029.smt2,73.54%
45-vars/problem_2__007.smt2,75.52%
45-vars/problem__015.smt2,75.24%
45-vars/problem_2__017.smt2,72.71%
45-vars/problem_2__024.smt2,77.01%
45-vars/problem__033.smt2,78.84%
45-vars/problem_2__021.smt2,64.74%
45-vars/problem__030.smt2,78.13%
45-vars/problem__007.smt2,76.37%
45-vars/problem__018.smt2,68.00%
45-vars/problem_2__011.smt2,75.10%
45-vars/problem_2__034.smt2,78.67%
45-vars/problem__028.smt2,74.29%
slacks/20-19.slack.smt2,44.34%
slacks/25-17.slack.smt2,52.51%
slacks/15-7.slack.smt2,50.12%
slacks/15-13.slack.smt2,51.47%
slacks/45-26.slack.smt2,47.38%
slacks/10-13.slack.smt2,59.14%
slacks/35-25.slack.smt2,60.27%
slacks/30-10.slack.smt2,49.89%
slacks/40-14.slack.smt2,54.55%
slacks/40-9.slack.smt2,50.42%
slacks/35-5.slack.smt2,52.06%
slacks/45-14.slack.smt2,51.14%
slacks/15-5.slack.smt2,56.42%
slacks/45-24.slack.smt2,52.91%
slacks/45-34.slack.smt2,46.46%
20-vars/v20_problem_2__016.smt2.slack.smt2,44.60%
20-vars/v20_problem_2__018.smt2.slack.smt2,40.00%
20-vars/v20_problem__028.smt2.slack.smt2,35.06%
20-vars/v20_problem__004.smt2.slack.smt2,49.91%
20-vars/v20_problem_2__035.smt2.slack.smt2,37.70%
20-vars/v20_problem__001.smt2.slack.smt2,53.65%
20-vars/v20_problem__020.smt2.slack.smt2,51.62%
20-vars/v20_problem__030.smt2.slack.smt2,41.56%
20-vars/v20_problem_2__012.smt2.slack.smt2,52.83%
20-vars/v20_problem__011.smt2.slack.smt2,46.56%
20-vars/v20_problem_2__013.smt2.slack.smt2,58.71%
20-vars/v20_problem_2__005.smt2.slack.smt2,45.74%
20-vars/v20_problem__010.smt2.slack.smt2,54.01%
20-vars/v20_problem__021.smt2.slack.smt2,39.66%
20-vars/v20_problem__002.smt2.slack.smt2,49.07%
40-vars/v40_problem_2__023.smt2.slack.smt2,56.28%
40-vars/v40_problem__024.smt2.slack.smt2,45.62%
40-vars/v40_problem__004.smt2.slack.smt2,53.70%
40-vars/v40_problem_2__034.smt2.slack.smt2,59.07%
40-vars/v40_problem__008.smt2.slack.smt2,46.49%
40-vars/v40_problem_2__018.smt2.slack.smt2,50.63%
40-vars/v40_problem_2__017.smt2.slack.smt2,50.45%
40-vars/v40_problem_2__020.smt2.slack.smt2,54.11%
40-vars/v40_problem__025.smt2.slack.smt2,47.38%
40-vars/v40_problem__022.smt2.slack.smt2,45.65%
40-vars/v40_problem_2__035.smt2.slack.smt2,46.38%
40-vars/v40_problem_2__027.smt2.slack.smt2,49.57%
40-vars/v40_problem_2__022.smt2.slack.smt2,51.07%
40-vars/v40_problem__032.smt2.slack.smt2,50.27%
40-vars/v40_problem_2__009.smt2.slack.smt2,49.51%
15-vars/v15_problem__011.smt2.slack.smt2,50.56%
15-vars/v15_problem__007.smt2.slack.smt2,50.12%
15-vars/v15_problem__021.smt2.slack.smt2,42.49%
15-vars/v15_problem_2__014.smt2.slack.smt2,45.38%
15-vars/v15_problem_2__013.smt2.slack.smt2,56.42%
15-vars/v15_problem__005.smt2.slack.smt2,55.35%
15-vars/v15_problem_2__009.smt2.slack.smt2,55.25%
15-vars/v15_problem__003.smt2.slack.smt2,57.79%
15-vars/v15_problem_2__016.smt2.slack.smt2,27.66%
15-vars/v15_problem__008.smt2.slack.smt2,55.50%
